pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,itl,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"ZE2 9BG","ZE2  9BG","ZE2 9BG","198001","","0","445677","1182697","1","S00129008","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002507","S03000037","S99999999","S99999999","8","1A1",60.525285,-1.169700,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BH","ZE2  9BH","ZE2 9BH","198001","","0","445097","1188513","1","S00129008","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002507","S03000037","S99999999","S99999999","8","1A1",60.577577,-1.178959,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BJ","ZE2  9BJ","ZE2 9BJ","198001","","0","450711","1190815","1","S00129011","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.597575,-1.075944,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BL","ZE2  9BL","ZE2 9BL","198001","","0","446844","1193050","1","S00129011","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.618108,-1.146011,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BN","ZE2  9BN","ZE2 9BN","198001","","0","451117","1191244","1","S00129010","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.601359,-1.068406,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BP","ZE2  9BP","ZE2 9BP","198001","","0","451565","1190842","1","S00129009","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1C2",60.597693,-1.060332,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BQ","ZE2  9BQ","ZE2 9BQ","199612","","0","454564","1162273","1","S00129003","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012415","S02002328","S34002518","S03000037","S99999999","S99999999","8","1B1",60.340833,-1.013396,"S99999999","S99999999","S23000009",5499,"S99999999","S99999999"
"ZE2 9BS","ZE2  9BS","ZE2 9BS","198001","","0","451512","1190666","1","S00129011","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.596120,-1.061345,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BT","ZE2  9BT","ZE2 9BT","198001","","0","451727","1190714","1","S00129009","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1C2",60.596540,-1.057422,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BU","ZE2  9BU","ZE2 9BU","198001","","0","453678","1189495","1","S00129009","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1C2",60.585341,-1.022137,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BW","ZE2  9BW","ZE2 9BW","198001","","0","451590","1190816","1","S00129009","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1C2",60.597473,-1.059897,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BX","ZE2  9BX","ZE2 9BX","198001","","0","451087","1191204","1","S00129010","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.601003,-1.068964,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9BY","ZE2  9BY","ZE2 9BY","201402","","0","435924","1167253","1","S00129078","S99999999","S99999999","S12000027","S13002773","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012410","S02002327","S34002523","S03000037","S99999999","S99999999","8","1C3",60.387630,-1.350150,"S99999999","S99999999","S23000009",5203,"S99999999","S99999999"
"ZE2 9BZ","ZE2  9BZ","ZE2 9BZ","198001","","0","453793","1204092","1","S00129013","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.716343,-1.016038,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9DA","ZE2  9DA","ZE2 9DA","198001","","0","451547","1192248","1","S00129012","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.610317,-1.060294,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9DB","ZE2  9DB","ZE2 9DB","198001","","0","452250","1194485","1","S00129012","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.630324,-1.046878,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9DD","ZE2  9DD","ZE2 9DD","198001","","0","453406","1203762","1","S00129013","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.713451,-1.023234,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9DE","ZE2  9DE","ZE2 9DE","198001","","0","453703","1203988","1","S00129013","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.715422,-1.017716,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9DF","ZE2  9DF","ZE2 9DF","198001","","0","454414","1198681","1","S00129013","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.667686,-1.006159,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9DG","ZE2  9DG","ZE2 9DG","198001","","0","452138","1197855","1","S00129012","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.660574,-1.048018,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9DH","ZE2  9DH","ZE2 9DH","199402","","0","449392","1140499","1","S00129110","S99999999","S99999999","S12000027","S13002777","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012397","S02002324","S34002497","S03000037","S99999999","S99999999","8","8A2",60.146016,-1.112376,"S99999999","S99999999","S23000009",3795,"S99999999","S99999999"
"ZE2 9DJ","ZE2  9DJ","ZE2 9DJ","198001","","0","462721","1190557","1","S00129014","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A3",60.593566,-0.856783,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DL","ZE2  9DL","ZE2 9DL","198001","","0","460366","1200957","1","S00129015","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1A3",60.687265,-0.896571,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DN","ZE2  9DN","ZE2 9DN","199512","","0","459957","1200769","1","S00129015","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1A3",60.685638,-0.904116,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DP","ZE2  9DP","ZE2 9DP","198001","","0","462184","1208793","1","S00129017","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1B1",60.757344,-0.860819,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DQ","ZE2  9DQ","ZE2 9DQ","198001","","0","451545","1198562","1","S00129012","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012413","S02002328","S34002496","S03000037","S99999999","S99999999","8","1A1",60.667015,-1.058694,"S99999999","S99999999","S23000009",3825,"S99999999","S99999999"
"ZE2 9DR","ZE2  9DR","ZE2 9DR","198001","","0","462357","1208950","1","S00129016","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1A1",60.758707,-0.857581,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DS","ZE2  9DS","ZE2 9DS","198001","","0","463106","1209660","1","S00129016","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1A1",60.764962,-0.843611,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DT","ZE2  9DT","ZE2 9DT","198001","","0","462738","1208138","1","S00129017","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1B1",60.751378,-0.850866,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DU","ZE2  9DU","ZE2 9DU","198001","","0","462064","1209439","1","S00129016","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1A1",60.763142,-0.862801,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DW","ZE2  9DW","ZE2 9DW","198001","","0","458623","1201828","1","S00129095","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1A1",60.695361,-0.928232,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DX","ZE2  9DX","ZE2 9DX","198001","","0","460848","1208630","1","S00129095","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1A1",60.756087,-0.885379,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DY","ZE2  9DY","ZE2 9DY","198001","","0","461080","1208925","1","S00129018","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1B3",60.758680,-0.881017,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9DZ","ZE2  9DZ","ZE2 9DZ","198001","","0","460327","1209796","1","S00129018","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1B3",60.766612,-0.894563,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9EA","ZE2  9EA","ZE2 9EA","198001","","0","462124","1208868","1","S00129017","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1B1",60.758007,-0.861882,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9EB","ZE2  9EB","ZE2 9EB","198001","","0","462008","1208953","1","S00129017","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1B1",60.758788,-0.863983,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
"ZE2 9ED","ZE2  9ED","ZE2 9ED","198001","","0","463677","1212478","1","S00129019","S99999999","S99999999","S12000027","S13002772","S08000026","S99999999","S92000003","S99999999","S14000051","S15000001","S09000003","S22000039","S03000037","S30000041","S99999999","S01012414","S02002328","S34002514","S03000037","S99999999","S99999999","8","1A4",60.790166,-0.832214,"S99999999","S99999999","S23000009",3381,"S99999999","S99999999"
